SuhuMax,Suhu3pm
0.5652173913043478,0.5948717948717948
0.3964194373401535,0.41794871794871796
0.36061381074168797,0.40769230769230763
0.29923273657289,0.28717948717948716
0.6777493606138106,0.7102564102564102
0.2071611253196931,0.2512820512820513
0.5421994884910486,0.5538461538461539
0.6035805626598465,0.6128205128205129
0.1585677749360614,0.19230769230769235
0.7058823529411764,0.6897435897435897
0.5063938618925832,0.5025641025641026
0.8388746803069054,0.8589743589743588
0.40409207161125327,0.4384615384615384
0.421994884910486,0.4743589743589744
0.5140664961636828,0.5538461538461539
0.26598465473145777,0.3102564102564102
0.6751918158567776,0.7076923076923076
0.5166240409207161,0.5179487179487179
0.3759590792838875,0.4102564102564103
0.36828644501278773,0.382051282051282
0.34782608695652173,0.3282051282051282
0.8746803069053708,0.7410256410256411
0.31202046035805625,0.31538461538461543
0.5677749360613811,0.5743589743589743
0.24552429667519182,0.28205128205128205
0.3375959079283887,0.35384615384615387
0.6572890025575447,0.6692307692307691
0.5063938618925832,0.4846153846153846
0.6675191815856777,0.6820512820512821
0.4833759590792839,0.5025641025641026
0.6803069053708439,0.6820512820512821
0.5268542199488491,0.5743589743589743
0.6342710997442456,0.6487179487179486
0.34271099744245526,0.3282051282051282
0.659846547314578,0.6564102564102563
0.2838874680306905,0.32307692307692304
0.49104859335038364,0.47692307692307684
0.36317135549872126,0.3974358974358974
0.12020460358056267,0.14358974358974358
0.4117647058823529,0.45384615384615384
0.4373401534526854,0.4846153846153846
0.4117647058823529,0.4205128205128205
0.442455242966752,0.4692307692307693
0.6163682864450127,0.6307692307692307
0.13554987212276215,0.16666666666666669
0.5063938618925832,0.5179487179487179
0.44501278772378516,0.41794871794871796
0.59846547314578,0.6461538461538461
0.5959079283887468,0.5692307692307692
0.42455242966751916,0.4512820512820512
0.6547314578005115,0.6512820512820512
0.4143222506393862,0.4564102564102564
0.421994884910486,0.4333333333333333
0.421994884910486,0.3692307692307692
0.49104859335038364,0.5153846153846153
0.46547314578005117,0.5
0.27365728900255754,0.3025641025641026
0.34271099744245526,0.358974358974359
0.3734015345268542,0.35384615384615387
0.46547314578005117,0.41794871794871796
0.4757033248081841,0.4974358974358974
0.8695652173913042,0.8871794871794871
0.6086956521739131,0.617948717948718
0.5754475703324808,0.5871794871794871
0.6726342710997443,0.7076923076923076
0.32992327365728896,0.34358974358974353
0.7877237851662404,0.5769230769230769
0.5728900255754475,0.5794871794871794
0.578005115089514,0.5948717948717948
0.319693094629156,0.33589743589743587
0.15601023017902815,0.18717948717948718
0.5549872122762148,0.5435897435897437
0.6035805626598465,0.6333333333333333
0.39130434782608703,0.41794871794871796
0.5626598465473146,0.6153846153846154
0.258312020460358,0.3025641025641026
0.42455242966751916,0.45384615384615384
0.5498721227621484,0.5435897435897437
0.6112531969309463,0.6076923076923078
0.44757033248081846,0.47179487179487173
0.7263427109974425,0.723076923076923
0.5549872122762148,0.5487179487179488
0.4808184143222507,0.5307692307692307
0.5549872122762148,0.5692307692307692
0.6035805626598465,0.5974358974358975
0.49104859335038364,0.5076923076923077
0.3529411764705883,0.2717948717948718
0.5882352941176471,0.5666666666666667
0.49360613810741694,0.5153846153846153
0.578005115089514,0.6205128205128205
0.3554987212276215,0.38461538461538464
0.23785166240409206,0.28717948717948716
0.6138107416879796,0.6307692307692307
0.278772378516624,0.32051282051282054
0.25319693094629153,0.2897435897435897
0.4603580562659847,0.4692307692307693
0.34782608695652173,0.3692307692307692
0.1585677749360614,0.16410256410256407
0.7774936061381075,0.7743589743589743
0.45268542199488493,0.4666666666666666
0.6214833759590793,0.6358974358974359
0.4194373401534527,0.41794871794871796
0.3222506393861892,0.34615384615384615
0.5831202046035806,0.6076923076923078
0.7953964194373401,0.7948717948717947
0.42455242966751916,0.4333333333333333
0.5754475703324808,0.5871794871794871
0.2762148337595908,0.3102564102564102
0.5319693094629157,0.5538461538461539
0.22250639386189258,0.25641025641025644
0.15089514066496162,0.17435897435897435
0.27365728900255754,0.29230769230769227
0.6905370843989769,0.6487179487179486
0.6086956521739131,0.6615384615384616
0.34782608695652173,0.35641025641025637
0.3069053708439898,0.34358974358974353
0.42455242966751916,0.4282051282051282
0.46803069053708446,0.5076923076923077
0.42710997442455245,0.45897435897435895
0.8849104859335037,0.9153846153846152
0.5012787723785166,0.5410256410256409
0.3222506393861892,0.3102564102564102
0.4143222506393862,0.382051282051282
0.5882352941176471,0.6230769230769231
0.1483375959079284,0.1487179487179487
0.4347826086956522,0.45384615384615384
0.5191815856777494,0.523076923076923
0.4987212276214834,0.5179487179487179
0.42710997442455245,0.3769230769230769
0.12787723785166244,0.1487179487179487
0.7672634271099743,0.7538461538461538
0.22506393861892582,0.22820512820512817
0.38363171355498726,0.4102564102564103
0.5473145780051151,0.5641025641025641
0.3401534526854221,0.38717948717948714
0.2762148337595908,0.2897435897435897
0.5524296675191815,0.5615384615384615
0.32992327365728896,0.3615384615384615
0.6163682864450127,0.6128205128205129
0.4629156010230179,0.4666666666666666
0.4322250639386189,0.4615384615384615
0.4322250639386189,0.4615384615384615
0.5498721227621484,0.5512820512820513
0.3401534526854221,0.31794871794871793
0.47058823529411764,0.4923076923076923
0.9053708439897699,0.9076923076923076
0.8158567774936062,0.7615384615384615
0.6061381074168798,0.6358974358974359
0.5038363171355499,0.5307692307692307
0.7749360613810742,0.8
0.6163682864450127,0.605128205128205
0.44757033248081846,0.48205128205128206
0.18158567774936063,0.18205128205128207
0.6010230179028133,0.5999999999999999
0.710997442455243,0.7333333333333332
0.45012787723785164,0.4564102564102564
0.4117647058823529,0.4230769230769231
0.16624040920716115,0.18974358974358974
0.36828644501278773,0.3769230769230769
0.5063938618925832,0.5358974358974358
0.36317135549872126,0.3794871794871795
0.5728900255754475,0.5666666666666667
0.5652173913043478,0.5743589743589743
0.21483375959079282,0.23076923076923078
0.40409207161125327,0.4512820512820512
0.710997442455243,0.7384615384615385
0.11764705882352944,0.14102564102564102
0.28900255754475707,0.3282051282051282
0.44757033248081846,0.4897435897435897
0.45268542199488493,0.48205128205128206
0.4373401534526854,0.4435897435897436
0.4322250639386189,0.4666666666666666
0.5626598465473146,0.5692307692307692
0.6521739130434783,0.6948717948717948
0.7621483375959079,0.7410256410256411
0.42710997442455245,0.41794871794871796
0.26598465473145777,0.2846153846153846
0.21227621483375958,0.24871794871794872
0.22762148337595906,0.258974358974359
0.4833759590792839,0.5051282051282051
0.5703324808184144,0.5769230769230769
0.47058823529411764,0.44615384615384607
0.34526854219948855,0.3641025641025641
0.578005115089514,0.6076923076923078
0.5396419437340153,0.5692307692307692
0.3069053708439898,0.32051282051282054
0.6035805626598465,0.6384615384615384
0.42966751918158574,0.44615384615384607
0.5754475703324808,0.6102564102564103
0.18414322250639387,0.2205128205128205
0.7135549872122763,0.7256410256410257
0.350383631713555,0.35128205128205126
0.2762148337595908,0.29743589743589743
0.16368286445012786,0.17435897435897435
0.9693094629156012,0.9897435897435896
0.5882352941176471,0.6128205128205129
0.2608695652173913,0.25641025641025644
0.5089514066496164,0.5487179487179488
0.2557544757033248,0.29743589743589743
0.3785166240409208,0.35641025641025637
0.36828644501278773,0.3974358974358974
0.15089514066496162,0.19743589743589746
0.17391304347826086,0.20769230769230768
0.8337595907928388,0.8512820512820511
0.6675191815856777,0.7076923076923076
0.18158567774936063,0.16666666666666669
0.6240409207161125,0.6461538461538461
0.2813299232736573,0.2948717948717949
0.319693094629156,0.35384615384615387
0.2864450127877238,0.3128205128205128
0.29411764705882354,0.29743589743589743
0.649616368286445,0.6666666666666667
0.18158567774936063,0.18205128205128207
0.4117647058823529,0.44871794871794873
0.26598465473145777,0.2897435897435897
0.370843989769821,0.4025641025641025
0.45012787723785164,0.46410256410256406
0.5396419437340153,0.5615384615384615
0.40664961636828645,0.4256410256410256
0.34526854219948855,0.3743589743589743
0.6061381074168798,0.5974358974358975
0.42966751918158574,0.4564102564102564
0.6803069053708439,0.7128205128205127
0.10741687979539644,0.13076923076923078
0.20204603580562658,0.13333333333333333
0.6138107416879796,0.5128205128205128
0.442455242966752,0.4666666666666666
0.2838874680306905,0.3282051282051282
0.7058823529411764,0.723076923076923
0.3401534526854221,0.3333333333333333
0.3938618925831202,0.4333333333333333
0.3785166240409208,0.4025641025641025
0.4961636828644501,0.4923076923076923
0.34271099744245526,0.3743589743589743
0.33248081841432225,0.3615384615384615
0.6470588235294118,0.6487179487179486
0.23017902813299235,0.258974358974359
0.2813299232736573,0.32051282051282054
0.18925831202046034,0.19999999999999996
0.3759590792838875,0.38717948717948714
0.38874680306905374,0.3769230769230769
0.38363171355498726,0.38974358974358975
0.23785166240409206,0.26153846153846155
0.4757033248081841,0.5205128205128204
0.649616368286445,0.6666666666666667
0.350383631713555,0.3794871794871795
0.3964194373401535,0.41282051282051274
0.6445012787723785,0.6794871794871795
0.4168797953964195,0.4205128205128205
0.42455242966751916,0.4282051282051282
0.3043478260869565,0.33076923076923076
0.5012787723785166,0.5205128205128204
0.34782608695652173,0.3666666666666667
0.7084398976982097,0.6897435897435897
0.5396419437340153,0.5384615384615385
0.2813299232736573,0.18205128205128207
0.40153452685422,0.4282051282051282
0.350383631713555,0.38974358974358975
0.18925831202046034,0.21794871794871795
0.2838874680306905,0.3051282051282051
0.08439897698209717,0.0641025641025641
0.3069053708439898,0.33589743589743587
0.5012787723785166,0.5025641025641026
0.4629156010230179,0.4615384615384615
0.2864450127877238,0.3025641025641026
0.5421994884910486,0.5717948717948718
0.7237851662404092,0.7564102564102564
0.3375959079283887,0.3769230769230769
0.29923273657289,0.26153846153846155
0.46803069053708446,0.4692307692307693
0.27365728900255754,0.3102564102564102
0.670076726342711,0.6666666666666667
0.29156010230179025,0.3051282051282051
0.5805626598465473,0.5871794871794871
0.4194373401534527,0.4205128205128205
0.14066496163682868,0.16410256410256407
0.6675191815856777,0.6948717948717948
0.4833759590792839,0.4897435897435897
0.25319693094629153,0.29743589743589743
0.4373401534526854,0.3923076923076923
0.32992327365728896,0.3666666666666667
0.5268542199488491,0.5461538461538462
0.23785166240409206,0.28717948717948716
0.70076726342711,0.7025641025641025
0.2173913043478261,0.25641025641025644
0.18158567774936063,0.21794871794871795
0.6240409207161125,0.6564102564102563
0.6265984654731458,0.5666666666666667
0.6419437340153452,0.6256410256410256
0.4808184143222507,0.4897435897435897
0.5319693094629157,0.5512820512820513
0.3017902813299233,0.34358974358974353
0.350383631713555,0.3641025641025641
0.5063938618925832,0.5
0.6138107416879796,0.6282051282051282
0.29411764705882354,0.31538461538461543
0.4757033248081841,0.4666666666666666
0.40920716112531974,0.38717948717948714
0.34271099744245526,0.38717948717948714
0.5191815856777494,0.5282051282051281
0.3785166240409208,0.41794871794871796
0.1483375959079284,0.18461538461538463
0.38363171355498726,0.40769230769230763
0.7161125319693094,0.723076923076923
0.5805626598465473,0.5999999999999999
0.45268542199488493,0.46410256410256406
0.5601023017902813,0.5948717948717948
0.40664961636828645,0.4282051282051282
0.14578005115089515,0.18461538461538463
0.6240409207161125,0.6256410256410256
0.20204603580562658,0.21538461538461534
0.5882352941176471,0.5923076923076922
0.6521739130434783,0.6666666666666667
0.5063938618925832,0.5358974358974358
0.7647058823529412,0.7256410256410257
0.59846547314578,0.5615384615384615
0.6521739130434783,0.6615384615384616
0.6828644501278772,0.6948717948717948
0.49360613810741694,0.4974358974358974
0.3554987212276215,0.3794871794871795
0.42455242966751916,0.44102564102564096
0.27365728900255754,0.3
0.3375959079283887,0.3692307692307692
0.14322250639386191,0.18205128205128207
0.39130434782608703,0.43589743589743585
0.34782608695652173,0.3641025641025641
0.5754475703324808,0.5410256410256409
0.31202046035805625,0.32564102564102565
0.45012787723785164,0.45897435897435895
0.24552429667519182,0.2692307692307692
0.24296675191815859,0.28205128205128205
0.6956521739130435,0.676923076923077
0.27365728900255754,0.25641025641025644
0.6086956521739131,0.5846153846153845
0.1969309462915601,0.23076923076923078
0.21483375959079282,0.21282051282051279
0.2762148337595908,0.3128205128205128
0.6061381074168798,0.6076923076923078
0.6624040920716113,0.6897435897435897
0.31457800511508954,0.35384615384615387
0.3017902813299233,0.33589743589743587
0.7084398976982097,0.735897435897436
0.649616368286445,0.6512820512820512
0.22250639386189258,0.2641025641025641
0.11764705882352944,0.16153846153846152
0.3989769820971867,0.41794871794871796
0.7902813299232737,0.7974358974358973
0.45012787723785164,0.4205128205128205
0.4552429667519182,0.47179487179487173
0.629156010230179,0.6435897435897435
0.20204603580562658,0.24871794871794872
0.3785166240409208,0.4051282051282052
0.578005115089514,0.5538461538461539
0.29923273657289,0.32564102564102565
0.24552429667519182,0.27948717948717944
0.6138107416879796,0.6076923076923078
0.36828644501278773,0.3923076923076923
0.36317135549872126,0.38974358974358975
0.6751918158567776,0.7179487179487178
0.4578005115089514,0.4333333333333333
0.578005115089514,0.6230769230769231
0.9462915601023016,0.9794871794871793
0.4808184143222507,0.4923076923076923
0.49360613810741694,0.5153846153846153
0.42710997442455245,0.4615384615384615
0.32992327365728896,0.34615384615384615
0.5191815856777494,0.4923076923076923
0.6956521739130435,0.7384615384615385
0.39130434782608703,0.44102564102564096
0.3273657289002558,0.3692307692307692
0.639386189258312,0.6205128205128205
0.46803069053708446,0.4692307692307693
0.5677749360613811,0.5384615384615385
0.33248081841432225,0.3717948717948718
0.578005115089514,0.5769230769230769
0.7774936061381075,0.7897435897435898
0.9104859335038362,0.9461538461538461
0.6138107416879796,0.6282051282051282
0.21483375959079282,0.25384615384615383
0.33503836317135544,0.3717948717948718
0.5959079283887468,0.5846153846153845
0.59846547314578,0.5974358974358975
0.33503836317135544,0.35128205128205126
0.4578005115089514,0.48205128205128206
0.7058823529411764,0.7076923076923076
0.5856777493606138,0.617948717948718
0.5677749360613811,0.5974358974358975
0.20460358056265987,0.24871794871794872
0.21227621483375958,0.2435897435897436
0.7186700767263426,0.7615384615384615
0.2813299232736573,0.32564102564102565
0.1585677749360614,0.15384615384615385
0.618925831202046,0.6615384615384616
0.370843989769821,0.25384615384615383
0.46803069053708446,0.5
0.6956521739130435,0.6256410256410256
0.578005115089514,0.5410256410256409
0.30946291560102296,0.3282051282051282
0.6879795396419438,0.44615384615384607
0.33248081841432225,0.34871794871794864
0.6726342710997443,0.5538461538461539
0.34782608695652173,0.3743589743589743
0.38618925831202044,0.4153846153846154
0.34271099744245526,0.3743589743589743
0.27109974424552424,0.2846153846153846
0.3938618925831202,0.34102564102564104
0.3529411764705883,0.3692307692307692
0.5166240409207161,0.4564102564102564
0.26598465473145777,0.29230769230769227
0.4117647058823529,0.4256410256410256
0.5498721227621484,0.5794871794871794
0.7314578005115089,0.7384615384615385
0.6624040920716113,0.6897435897435897
0.40153452685422,0.33076923076923076
0.6010230179028133,0.6333333333333333
0.6982097186700768,0.7205128205128204
0.6010230179028133,0.617948717948718
0.36317135549872126,0.38717948717948714
0.47314578005115093,0.49487179487179495
0.13043478260869568,0.16666666666666669
0.4143222506393862,0.3974358974358974
0.5907928388746803,0.605128205128205
0.6956521739130435,0.7435897435897434
0.6982097186700768,0.7256410256410257
0.649616368286445,0.6128205128205129
0.44501278772378516,0.3717948717948718
0.3759590792838875,0.34615384615384615
0.6675191815856777,0.6487179487179486
0.8337595907928388,0.8641025641025641
0.6675191815856777,0.6871794871794872
0.3043478260869565,0.31794871794871793
0.5038363171355499,0.5102564102564102
0.3964194373401535,0.44871794871794873
0.6112531969309463,0.6128205128205129
0.36828644501278773,0.38974358974358975
0.16368286445012786,0.15384615384615385
0.19181585677749363,0.1948717948717949
0.1790281329923274,0.20769230769230768
0.6956521739130435,0.7051282051282051
0.3964194373401535,0.4102564102564103
0.6982097186700768,0.7205128205128204
0.6521739130434783,0.6512820512820512
0.5089514066496164,0.5410256410256409
0.34526854219948855,0.35384615384615387
0.26854219948849106,0.2897435897435897
0.5396419437340153,0.5435897435897437
0.4552429667519182,0.4743589743589744
0.6572890025575447,0.5769230769230769
0.751918158567775,0.7282051282051283
0.6445012787723785,0.6461538461538461
0.46547314578005117,0.5076923076923077
0.17135549872122763,0.1948717948717949
0.27365728900255754,0.3051282051282051
0.6777493606138106,0.6974358974358974
0.4322250639386189,0.4384615384615384
0.17135549872122763,0.21025641025641023
0.34271099744245526,0.34871794871794864
0.370843989769821,0.31538461538461543
0.5421994884910486,0.5282051282051281
0.6803069053708439,0.6948717948717948
0.5140664961636828,0.5487179487179488
0.6547314578005115,0.6435897435897435
0.34271099744245526,0.38461538461538464
0.278772378516624,0.3102564102564102
0.6112531969309463,0.617948717948718
0.3375959079283887,0.382051282051282
0.38107416879795397,0.34358974358974353
0.319693094629156,0.33589743589743587
0.7672634271099743,0.7717948717948717
0.9514066496163682,0.9538461538461538
0.6240409207161125,0.6538461538461537
0.4757033248081841,0.5128205128205128
0.3554987212276215,0.3692307692307692
0.40153452685422,0.3641025641025641
0.5473145780051151,0.582051282051282
0.22250639386189258,0.23846153846153845
0.5166240409207161,0.5256410256410255
0.4373401534526854,0.43589743589743585
0.7263427109974425,0.7435897435897434
0.20204603580562658,0.21282051282051279
0.4194373401534527,0.43589743589743585
0.3171355498721227,0.35128205128205126
0.4578005115089514,0.4205128205128205
0.4373401534526854,0.4512820512820512
0.959079283887468,0.9717948717948717
0.5882352941176471,0.5692307692307692
0.258312020460358,0.13846153846153844
0.24296675191815859,0.21282051282051279
0.4578005115089514,0.4897435897435897
0.22250639386189258,0.25641025641025644
0.7979539641943734,0.7564102564102564
0.3248081841432225,0.35641025641025637
0.19437340153452687,0.1717948717948718
0.3171355498721227,0.3641025641025641
0.38363171355498726,0.4102564102564103
0.29156010230179025,0.32307692307692304
0.6368286445012787,0.6692307692307691
0.40664961636828645,0.4205128205128205
0.2762148337595908,0.28205128205128205
0.6547314578005115,0.676923076923077
0.3938618925831202,0.4282051282051282
0.3043478260869565,0.34358974358974353
0.3529411764705883,0.26153846153846155
0.6675191815856777,0.6948717948717948
0.22762148337595906,0.2717948717948718
0.7340153452685422,0.7538461538461538
0.1969309462915601,0.24615384615384617
0.5677749360613811,0.6076923076923078
0.49360613810741694,0.5076923076923077
0.6138107416879796,0.6384615384615384
0.7161125319693094,0.7384615384615385
0.20204603580562658,0.23846153846153845
0.20460358056265987,0.18974358974358974
0.8158567774936062,0.823076923076923
0.3580562659846548,0.35128205128205126
0.49104859335038364,0.4923076923076923
0.34782608695652173,0.34871794871794864
0.5294117647058824,0.5564102564102564
0.40920716112531974,0.4230769230769231
0.49360613810741694,0.5153846153846153
0.5345268542199488,0.5333333333333334
0.32992327365728896,0.3615384615384615
0.42455242966751916,0.4512820512820512
0.5959079283887468,0.6025641025641026
0.29923273657289,0.33076923076923076
0.16112531969309463,0.14358974358974358
0.5268542199488491,0.4974358974358974
0.7033248081841431,0.723076923076923
0.3989769820971867,0.4282051282051282
0.6445012787723785,0.6435897435897435
0.1150895140664962,0.1076923076923077
0.7161125319693094,0.7410256410256411
0.3734015345268542,0.4153846153846154
0.40409207161125327,0.4333333333333333
0.5089514066496164,0.4974358974358974
0.629156010230179,0.6564102564102563
0.2404092071611253,0.26666666666666666
0.33503836317135544,0.3641025641025641
0.5652173913043478,0.5435897435897437
0.6624040920716113,0.523076923076923
0.19948849104859334,0.22307692307692306
0.23017902813299235,0.2692307692307692
0.24552429667519182,0.2692307692307692
0.6956521739130435,0.7179487179487178
0.649616368286445,0.6538461538461537
0.47314578005115093,0.4692307692307693
0.2838874680306905,0.32307692307692304
0.5498721227621484,0.5846153846153845
0.038363171355498715,0.06923076923076923
0.4143222506393862,0.3743589743589743
0.36828644501278773,0.4153846153846154
0.3989769820971867,0.40769230769230763
0.25319693094629153,0.29230769230769227
0.49104859335038364,0.5153846153846153
0.2762148337595908,0.32307692307692304
0.30946291560102296,0.3333333333333333
0.350383631713555,0.38717948717948714
0.18925831202046034,0.20512820512820512
0.20204603580562658,0.22820512820512817
0.5012787723785166,0.5282051282051281
0.17391304347826086,0.15384615384615385
0.8158567774936062,0.7743589743589743
0.6419437340153452,0.6564102564102563
0.2838874680306905,0.3051282051282051
0.659846547314578,0.7051282051282051
0.46803069053708446,0.5025641025641026
0.21994884910485935,0.258974358974359
0.6777493606138106,0.6923076923076923
0.5294117647058824,0.48717948717948717
0.6726342710997443,0.6256410256410256
0.5063938618925832,0.5384615384615385
0.6751918158567776,0.7128205128205127
0.6572890025575447,0.6948717948717948
0.31202046035805625,0.2948717948717949
0.7672634271099743,0.7846153846153845
0.32992327365728896,0.3641025641025641
0.639386189258312,0.5538461538461539
0.2864450127877238,0.32307692307692304
0.6419437340153452,0.6589743589743589
0.4578005115089514,0.4615384615384615
0.49104859335038364,0.5205128205128204
0.2864450127877238,0.32051282051282054
0.3375959079283887,0.3743589743589743
0.7851662404092071,0.8
0.2813299232736573,0.32564102564102565
0.46803069053708446,0.48717948717948717
0.5728900255754475,0.45897435897435895
0.3734015345268542,0.358974358974359
0.6061381074168798,0.6487179487179486
0.3401534526854221,0.3692307692307692
0.5549872122762148,0.5769230769230769
0.32992327365728896,0.35641025641025637
0.5421994884910486,0.5769230769230769
0.47058823529411764,0.5076923076923077
0.2864450127877238,0.31538461538461543
0.6138107416879796,0.5794871794871794
0.38107416879795397,0.4025641025641025
0.12531969309462915,0.1564102564102564
0.17135549872122763,0.2025641025641025
0.34271099744245526,0.3692307692307692
0.6368286445012787,0.5897435897435896
0.22762148337595906,0.25384615384615383
0.31202046035805625,0.3128205128205128
0.3222506393861892,0.34102564102564104
0.4808184143222507,0.48205128205128206
0.32992327365728896,0.3615384615384615
0.49360613810741694,0.5153846153846153
0.5038363171355499,0.5435897435897437
0.5626598465473146,0.5641025641025641
0.5626598465473146,0.558974358974359
0.5907928388746803,0.5948717948717948
0.20460358056265987,0.2205128205128205
0.21227621483375958,0.2358974358974359
0.38618925831202044,0.4256410256410256
0.25319693094629153,0.29743589743589743
0.17391304347826086,0.2205128205128205
0.49104859335038364,0.5307692307692307
0.6675191815856777,0.6615384615384616
0.6956521739130435,0.7153846153846155
0.5754475703324808,0.5615384615384615
0.5063938618925832,0.5282051282051281
0.5549872122762148,0.582051282051282
0.1867007672634271,0.17948717948717952
0.6803069053708439,0.6846153846153846
0.639386189258312,0.6435897435897435
0.44757033248081846,0.47692307692307684
0.659846547314578,0.7051282051282051
0.38107416879795397,0.3923076923076923
0.38363171355498726,0.41794871794871796
0.4552429667519182,0.4666666666666666
0.6675191815856777,0.6692307692307691
0.5754475703324808,0.6076923076923078
0.4143222506393862,0.4333333333333333
0.3043478260869565,0.3
0.5319693094629157,0.5538461538461539
0.33503836317135544,0.3717948717948718
0.6828644501278772,0.7282051282051283
0.27365728900255754,0.3128205128205128
0.6061381074168798,0.6384615384615384
0.6649616368286444,0.5871794871794871
0.2173913043478261,0.22820512820512817
0.5805626598465473,0.605128205128205
0.5217391304347826,0.5179487179487179
0.5549872122762148,0.6025641025641026
0.1687979539641944,0.21794871794871795
0.19181585677749363,0.23076923076923078
0.36061381074168797,0.4025641025641025
0.4347826086956522,0.4384615384615384
0.3529411764705883,0.3974358974358974
0.5626598465473146,0.5666666666666667
0.7877237851662404,0.8205128205128205
0.6368286445012787,0.664102564102564
0.2173913043478261,0.22820512820512817
0.4322250639386189,0.45897435897435895
0.29923273657289,0.3076923076923077
0.4808184143222507,0.4974358974358974
0.1790281329923274,0.2205128205128205
0.27365728900255754,0.3
0.5166240409207161,0.558974358974359
0.5191815856777494,0.5641025641025641
0.6086956521739131,0.6153846153846154
0.3171355498721227,0.3128205128205128
0.3554987212276215,0.3384615384615384
0.4373401534526854,0.44615384615384607
0.5754475703324808,0.6025641025641026
0.22506393861892582,0.22564102564102562
0.40664961636828645,0.4333333333333333
0.34271099744245526,0.3615384615384615
0.4782608695652174,0.4846153846153846
0.6521739130434783,0.6820512820512821
0.2608695652173913,0.26666666666666666
0.20460358056265987,0.21794871794871795
0.48593350383631717,0.5
0.3759590792838875,0.3641025641025641
0.5473145780051151,0.5897435897435896
0.13810741687979539,0.17435897435897435
0.5115089514066496,0.5
0.49360613810741694,0.5435897435897437
0.33248081841432225,0.32051282051282054
0.2838874680306905,0.32051282051282054
0.4373401534526854,0.4512820512820512
0.29156010230179025,0.31794871794871793
0.6470588235294118,0.641025641025641
0.6138107416879796,0.641025641025641
0.3069053708439898,0.34615384615384615
0.4117647058823529,0.44871794871794873
0.28900255754475707,0.33076923076923076
0.6751918158567776,0.7025641025641025
0.46547314578005117,0.4923076923076923
0.670076726342711,0.6358974358974359
0.8363171355498721,0.8564102564102565
0.8388746803069054,0.8589743589743588
0.20204603580562658,0.21794871794871795
0.4961636828644501,0.5076923076923077
0.5166240409207161,0.5256410256410255
0.5268542199488491,0.5461538461538462
0.4322250639386189,0.4384615384615384
0.3759590792838875,0.3974358974358974
0.4961636828644501,0.5384615384615385
0.24552429667519182,0.26153846153846155
0.34271099744245526,0.3743589743589743
0.3375959079283887,0.358974358974359
